2025.09.19,0.39,0.39,0.01,0.01,1455,370000.0
2025.09.18,0.54,0.59,0.18,0.28,5299,
2025.09.17,0.45,0.62,0.4,0.5,2205,
2025.09.16,0.52,0.57,0.34,0.49,1865,
2025.09.15,0.41,0.5,0.28,0.43,1973,
2025.09.12,0.56,0.7,0.36,0.39,1465,
2025.09.11,0.58,0.59,0.48,0.5,1242,935000.0
2025.09.10,0.41,0.65,0.33,0.64,5158,
2025.09.09,0.33,0.45,0.33,0.35,1788,
2025.09.08,0.34,0.44,0.26,0.29,8720,
2025.09.05,0.52,0.53,0.25,0.28,1574,
2025.09.04,0.57,0.67,0.5,0.54,1096,
2025.09.03,0.62,0.76,0.53,0.57,1684,
2025.09.02,0.64,0.82,0.6,0.75,1376,
2025.09.01,0.66,0.77,0.62,0.65,132,
2025.08.29,0.61,0.78,0.55,0.66,1164,
2025.08.28,0.55,0.7,0.54,0.63,117,
2025.08.27,0.44,0.52,0.42,0.51,7160,
2025.08.26,0.51,0.52,0.38,0.44,4750,390000.0
2025.08.25,0.49,0.61,0.48,0.52,1249,842000.0
2025.08.22,0.29,0.53,0.29,0.49,7410,
2025.08.21,0.28,0.32,0.25,0.27,3440,488000.0
2025.08.20,0.28,0.33,0.27,0.28,2990,432000.0
2025.08.19,0.33,0.33,0.26,0.28,4760,709000.0
2025.08.18,0.35,0.42,0.31,0.34,3860,549000.0
2025.08.15,0.38,0.38,0.3,0.35,5920,
2025.08.14,0.54,0.54,0.39,0.39,3980,701000.0
2025.08.13,0.74,0.74,0.51,0.54,5860,891000.0
2025.08.12,0.81,0.87,0.6,0.74,4710,788000.0
2025.08.11,0.75,0.88,0.66,0.66,3170,560000.0
2025.08.08,1.24,1.37,0.73,0.73,6820,
2025.08.07,1.81,2.04,1.81,1.83,970,179000.0
2025.08.06,1.9,2.06,1.65,1.74,1050,476000.0
2025.08.05,1.54,1.71,1.54,1.68,620,164000.0
2025.08.04,1.61,1.67,1.54,1.6,400,95000.0
2025.08.01,2.15,2.16,1.64,1.66,700,443000.0
2025.07.31,1.87,2.06,1.86,1.86,300,181000.0
2025.07.30,1.91,2.13,1.8,2.11,600,210000.0
2025.07.29,1.68,1.95,1.68,1.9,360,236000.0
2025.07.28,1.8,1.81,1.5,1.58,350,83000.0
2025.07.25,1.67,1.69,1.57,1.61,540,234000.0
2025.07.24,1.48,1.63,1.46,1.56,700,224000.0
2025.07.23,1.27,1.68,1.27,1.66,1510,291000.0
2025.07.22,1.25,1.42,1.23,1.27,470,164000.0
2025.07.21,1.4,1.51,1.07,1.12,1550,124000.0
2025.07.18,1.32,1.46,1.0,1.16,320,51000.0
2025.07.17,1.51,1.6,1.39,1.4,240,46000.0
2025.07.16,1.58,1.66,1.49,1.66,160,41000.0
2025.07.15,1.85,1.9,1.71,1.76,130,12000.0
2025.07.14,2.29,2.32,1.81,2.02,1000,163000.0
2025.07.11,2.19,2.32,2.01,2.26,110,96000.0
2025.07.10,1.8,2.08,1.8,2.08,40,6000.0
2025.07.09,2.05,2.05,2.04,2.04,20,4000.0
2025.07.08,2.1,2.28,2.1,2.27,30,6000.0
2025.07.07,2.1,2.1,1.99,2.01,70,17000.0
2025.07.04,2.15,2.15,2.14,2.14,20,22000.0
2025.07.03,2.08,2.27,2.08,2.27,70,3000.0
2025.07.02,1.91,2.08,1.91,2.08,130,23000.0
2025.07.01,1.74,1.85,1.73,1.81,40,7000.0
2025.06.26,1.9,1.98,1.9,1.98,50,1000.0
2025.06.24,2.5,2.5,1.91,1.91,200,39000.0
2025.06.23,2.94,2.94,2.53,2.53,90,53000.0
2025.06.20,2.97,2.97,2.97,2.97,10,1000.0
2025.06.17,3.07,3.2,3.07,3.2,20,627.0
2025.06.16,2.67,2.74,2.67,2.67,80,30000.0
2025.06.13,2.59,2.59,2.59,2.59,10,259.0
2025.06.12,2.12,2.12,2.12,2.12,10,212.0
2025.06.11,1.66,1.66,1.66,1.66,10,166.0
2025.06.10,1.33,1.41,1.33,1.41,20,29000.0
2025.06.09,1.05,1.06,1.04,1.04,40,10000.0
2025.06.03,1.47,1.47,1.47,1.47,10,12000.0
2025.05.30,1.5,1.5,1.5,1.5,20,750.0
2025.05.29,1.65,1.65,1.65,1.65,10,13000.0
2025.05.28,1.87,1.87,1.87,1.87,10,3000.0
2025.05.22,1.9,1.9,1.9,1.9,20,380.0
2025.05.20,2.19,2.19,2.19,2.19,10,3000.0
2025.05.15,2.29,2.29,2.29,2.29,10,3000.0
2025.05.14,2.36,2.36,2.36,2.36,10,708.0
2025.05.12,2.5,2.5,2.5,2.5,20,500.0
2025.05.09,1.9,2.2,1.9,1.95,30,65000.0
2025.05.06,1.75,1.75,1.05,1.59,40,6000.0
2025.05.05,1.0,1.0,1.0,1.0,10,100.0
2025.04.29,2.8,2.8,2.8,2.8,10,280.0
2025.04.14,2.8,2.8,2.8,2.8,10,2000.0
2025.04.11,2.49,2.49,2.41,2.41,30,4000.0
2025.04.08,3.5,3.5,2.75,2.75,30,10000.0
2025.04.07,3.68,3.68,3.68,3.68,10,368.0
